postcode,suburb_name,zone,petrol_vehicles,diesel_vehicles,total_vehicles,ev_penetration_pct,diesel_fraction_pct,fleet_type,forecast_date,week_end,run_date,ulp91_current_cpl,ulp91_forecast_cpl,ulp91_change_cpl,ulp91_spread_cpl,ulp91_spread_source,ulp95_current_cpl,ulp95_forecast_cpl,ulp95_change_cpl,ulp95_spread_cpl,ulp95_spread_source,diesel_current_cpl,diesel_forecast_cpl,diesel_change_cpl,diesel_spread_cpl,diesel_spread_source
3502,Mildura,regional_vic,87,228,315,0.0,72.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3891,Mallacoota,regional_vic,87,121,208,0.0,58.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3596,Robinvale,regional_vic,86,132,218,0.0,60.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3852,Unknown,regional_vic,81,42,125,1.6,34.1,mixed,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3529,Kerang,regional_vic,77,204,283,0.0,72.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3323,Unknown,middle_metro,73,180,253,0.0,71.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3309,Unknown,middle_metro,72,88,163,0.0,55.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3676,Wangaratta,regional_vic,66,21,89,1.1,24.1,petrol_dominant,2026-05-08,2026-05-14,2026-05-03,191.9,182.9,-9.0,11.0,zone_model,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3565,Rochester,regional_vic,66,72,138,0.0,52.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3689,Wodonga,regional_vic,58,97,156,0.6,62.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.9,182.9,-9.0,11.0,zone_model,206.9,199.9,-7.0,11.0,zone_model,257.0,261.9,4.9,3.5,live
4215,Unknown,rural_remote,55,10,65,0.0,15.4,petrol_dominant,2026-05-08,2026-05-14,2026-05-03,205.9,196.9,-9.0,25.0,zone_model,220.9,213.9,-7.0,25.0,zone_model,278.5,283.4,4.9,25.0,zone_model
3708,Unknown,regional_vic,54,92,146,0.0,63.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3487,Kerang,middle_metro,52,119,171,0.0,69.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3632,Shepparton,regional_vic,51,104,155,0.0,67.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.9,182.9,-9.0,11.0,zone_model,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3576,Rushworth,regional_vic,42,93,135,0.0,68.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
2113,Unknown,rural_remote,39,78,122,4.1,66.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,200.9,191.9,-9.0,20.0,zone_model,215.9,208.9,-7.0,20.0,zone_model,273.5,278.4,4.9,20.0,zone_model
2141,Unknown,rural_remote,34,72,106,0.0,67.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,200.9,191.9,-9.0,20.0,zone_model,215.9,208.9,-7.0,20.0,zone_model,273.5,278.4,4.9,20.0,zone_model
3415,Unknown,middle_metro,32,68,101,0.0,68.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
2060,Unknown,rural_remote,31,293,327,0.9,90.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,200.9,191.9,-9.0,20.0,zone_model,215.9,208.9,-7.0,20.0,zone_model,273.5,278.4,4.9,20.0,zone_model
3489,Gunbower,middle_metro,31,90,121,0.0,74.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
2000,Unknown,rural_remote,31,62,98,4.1,66.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,200.9,191.9,-9.0,20.0,zone_model,215.9,208.9,-7.0,20.0,zone_model,273.5,278.4,4.9,20.0,zone_model
2761,Unknown,rural_remote,9,99,108,0.0,91.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,200.9,191.9,-9.0,20.0,zone_model,215.9,208.9,-7.0,20.0,zone_model,273.5,278.4,4.9,20.0,zone_model
4008,Unknown,rural_remote,3,76,79,0.0,96.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,205.9,196.9,-9.0,25.0,zone_model,220.9,213.9,-7.0,25.0,zone_model,278.5,283.4,4.9,25.0,zone_model
2036,Unknown,rural_remote,2,78,81,1.2,97.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,200.9,191.9,-9.0,20.0,zone_model,215.9,208.9,-7.0,20.0,zone_model,273.5,278.4,4.9,20.0,zone_model
